OID,TRAFCODE,TRAFAUTH,ROADNAME,ROADNUMBER,YEARMONTH,Shape_Length
-1,70106,דרך ארץ,NS8A,,202007,1241.828223964806739
-1,70106,דרך ארץ,NS9A,,202007,2111.925059807559592
-1,70106,דרך ארץ,QE01,,202007,1813.972126619197525
-1,70106,דרך ארץ,QE04,,202007,949.148324643174419
-1,70106,דרך ארץ,QE08,,202007,687.854355753039499
-1,70106,דרך ארץ,QE09,,202007,1365.437030567518605
-1,70106,דרך ארץ,QE10,,202007,1136.525855788808258
-1,70106,דרך ארץ,QE11,,202007,1523.348553182962405
-1,70106,דרך ארץ,QE12,,202007,395.571526313690185
-1,70106,דרך ארץ,QE14,,202007,1804.711716182287319
-1,70106,דרך ארץ,QE20,,202007,1165.958726057175454
-1,70106,דרך ארץ,SO05,,202007,47.568399929929235
-1,70106,דרך ארץ,SO05,,202007,425.570862278442007
-1,70106,דרך ארץ,SO05,,202007,217.020043598632327
-1,70106,דרך ארץ,SO10,,202007,499.696169392095442
-1,70106,דרך ארץ,SO13,,202007,522.343450338016737
-1,70106,דרך ארץ,SO13,,202007,584.244124474804948
-1,70106,דרך ארץ,SO13,,202007,188.678025188339575
-1,70106,דרך ארץ,SO14,,202007,1221.115130505715570
-1,70106,דרך ארץ,SO19,,202007,715.061412696578827
-1,70106,דרך ארץ,SO21,,202007,147.114422210545882
-1,70106,דרך ארץ,SO22,,202007,800.990796058451679
-1,70106,דרך ארץ,SO50,,202007,708.106162772192874
-1,70106,דרך ארץ,SO55,,202007,804.044247453832782
-1,70106,דרך ארץ,SO79,,202007,1339.758439640829920
-1,70106,דרך ארץ,SO90,,202007,839.052778038727183
-1,10103,נתיבי איילון,SR01,531,202007,1487.406352289681536
-1,10103,נתיבי איילון,SR02,531,202007,1280.047747534313885
-1,70103,חוצה צפון,TC01,,202007,972.989572806087722
-1,70103,חוצה צפון,TC02,,202007,909.185871213726273
-1,70103,חוצה צפון,TC03,77,202007,1227.801739771637358
-1,70103,חוצה צפון,TC04,,202007,506.940793539668960
-1,70103,חוצה צפון,TC04,77,202007,502.810283037001398
-1,70103,חוצה צפון,TC04,77,202007,453.087857471659561
-1,70103,חוצה צפון,TC05,,202007,836.388127184316204
-1,10103,נתיבי איילון,TN01,,202102,27.343259471834696
-1,10103,נתיבי איילון,TN02,,202102,25.769488742474856
-1,10103,נתיבי איילון,TN03,,202102,28.729728604568798
-1,10103,נתיבי איילון,TN04,,202102,27.362369541319399
-1,70106,דרך ארץ,TU08,,202007,297.810200443449219
-1,70106,דרך ארץ,TU09,,202007,785.441715279732193
-1,70106,דרך ארץ,TU11,,202007,1321.078248377311638
-1,70106,דרך ארץ,TU12,,202007,1003.133960470414650
-1,70106,דרך ארץ,TU15,,202007,891.876820910137212
-1,10103,נתיבי איילון,YG03,,202202,129.892278551784727
-1,10103,נתיבי איילון,YG04,,202202,596.005871693601875
-1,10103,נתיבי איילון,YG05,,202202,889.790763149598206
-1,10103,נתיבי איילון,YG06,,202202,89.246605249890521
-1,10103,נתיבי איילון,YG07,,202202,185.115670430508999
-1,10103,נתיבי איילון,YG08,,202202,112.233426911003093
-1,70103,חוצה צפון,YK01,722,202007,1001.210246966972591
-1,70103,חוצה צפון,YK02,722,202007,1196.332789927501153
-1,70103,חוצה צפון,TC06,66,202007,1596.344208605580434
-1,70103,חוצה צפון,TC06,,202007,187.475565437782336
-1,70103,חוצה צפון, ,77,202007,815.723708107560469
-1,70106,דרך ארץ, ,6,202007,10460.723149864545121
-1,70103,חוצה צפון, ,6,202007,5667.187281384080052
-1,10103,נתיבי איילון, ,5,202007,374.073646452656249
-1,10103,נתיבי איילון, ,5,202007,95.595358278055258
-1,10103,נתיבי איילון, ,5,202007,708.240311121135392
-1,10103,נתיבי איילון, ,,202007,98.356449707932981
-1,10103,נתיבי איילון, ,,202007,346.471413346691179
-1,10103,נתיבי איילון, ,,202007,224.507137663037184
-1,60100,משרד הביטחון, ,60,202007,402.207057603057024
-1,60100,משרד הביטחון, ,60,202007,570.332745916111776
-1,60100,משרד הביטחון, ,60,202007,601.037590184599026
-1,60100,משרד הביטחון, ,90,202007,63.917225035718765
-1,60100,משרד הביטחון, ,90,202007,584.051163417986459
-1,70106,דרך ארץ,R70,,202007,1042.769574268739461
-1,70106,דרך ארץ,QE2,,202007,1106.910642266019750
-1,70106,דרך ארץ,BN1W,,202007,1644.350055227227585
-1,10103,נתיבי איילון,SR03,531,202007,1560.928458220029370
-1,10103,נתיבי איילון, ,531,202007,1353.521509910139002
-1,10104,נתע, ,4622,202104,146.489680910360931
-1,70104,שפיר נתיב מהיר, ,1,202010,4093.339850125246812
-1,70104,שפיר נתיב מהיר, ,1,202010,7180.735880992406237
-1,70104,שפיר נתיב מהיר, ,,202010,331.031100314718458
-1,10103,נתיבי איילון, ,,202007,487.256875416240064
-1,10103,נתיבי איילון, ,4,202102,2629.527733040100429
-1,10103,נתיבי איילון, ,,202102,208.028780699396037
-1,10103,נתיבי איילון, ,4,202102,1468.485430968088394
-1,10104,נתע,MH02,,202104,285.456996208678618
-1,10104,נתע,MH03,,202104,202.390155674936381
-1,10104,נתע,BI12,,202104,24.178583576503485
-1,10104,נתע,BI07,,202104,107.783824034894195
-1,10104,נתע, ,,202104,1147.876908575754442
-1,10104,נתע, ,,202104,437.550004242871353
-1,10104,נתע, ,,202104,121.424368307676701
-1,10104,נתע, ,,202104,106.775266215748559
-1,10104,נתע, ,,202104,259.517104723534089
-1,10104,נתע, ,,202104,3205.789843595430739
-1,10104,נתע, ,412,202104,466.796895498833408
-1,10104,נתע, ,,202104,54.485299791446522
-1,10104,נתע, ,,202104,35.834995410128890
-1,10104,נתע, ,,202104,52.253848444284792
-1,10104,נתע, ,,202104,63.545218742147767
-1,10104,נתע, ,,202104,109.441589255374637
-1,10104,נתע, ,,202104,7.733097161240909
-1,10104,נתע, ,,202104,171.086622808734347
-1,10104,נתע, ,,202104,141.664784913862292
-1,10104,נתע, ,,202104,100.292683164175060
-1,10104,נתע, ,,202104,119.102977591392175
-1,10104,נתע, ,,202104,125.917737920978908
-1,10104,נתע, ,,202104,39.807855286952169
-1,10104,נתע, ,,202104,72.972802905529932
-1,10104,נתע,AS05,,202104,130.024952230038565
-1,10104,נתע,AS04,,202104,174.273177202312723
-1,10104,נתע,AS07,,202104,124.982998184162852
-1,10104,נתע,AS02,,202104,65.889958660590210
-1,10104,נתע,AS03,,202104,153.093447219500348
-1,10104,נתע, ,,202104,118.183233866121768
-1,10104,נתע, ,,202104,40.361230825847421
-1,10104,נתע, ,,202104,160.808078855441039
-1,10104,נתע,דרך שיבא,,202104,171.276606262196623
-1,10104,נתע, ,,202104,100.492769841005810
-1,10104,נתע,אלוף שדה,,202104,2036.446949259306393
-1,10104,נתע, ,,202104,352.725070719893665
-1,10104,נתע, ,,202104,78.943057914458720
-1,10104,נתע, ,,202104,79.100417904122651
-1,10104,נתע, ,,202104,274.250332063448468
-1,10104,נתע, ,,202104,151.423651283653953
-1,10104,נתע, ,,202104,79.117869955054459
-1,10104,נתע, ,,202104,138.788153872566596
-1,10104,נתע, ,,202104,84.409255572417791
-1,10104,נתע, ,,202104,54.456045630215954
-1,10104,נתע,סוקולוב,,202104,1120.487637581778699
-1,10104,נתע, ,,202104,2642.321467506188583
-1,10104,נתע, ,,202104,219.919218687622617
-1,10104,נתע, ,,202104,59.411533236890769
-1,10104,נתע, ,,202104,1148.376884693544980
-1,10104,נתע, ,,202104,56.723748025119932
-1,10104,נתע, ,,202104,63.926223569282833
-1,10104,נתע, ,,202104,51.826851544739903
-1,10104,נתע, ,,202104,107.971484897608391
-1,10104,נתע, ,,202104,37.780750078335835
-1,10104,נתע, ,,202104,32.913098330529571
-1,10104,נתע, ,,202104,36.449736848972719
-1,10104,נתע, ,,202104,32.675625471256929
-1,10104,נתע, ,,202104,355.880815908632940
-1,10104,נתע, ,,202104,12.353578345455238
-1,10104,נתע, ,,202104,11.980879169041687
-1,10104,נתע, ,,202104,12.446463690159129
-1,10104,נתע, ,,202104,88.827720914474284
-1,10104,נתע, ,,202104,49.776252136963720
-1,10104,נתע, ,,202104,375.698386938084923
-1,10104,נתע, ,,202104,78.161246629271531
-1,10104,נתע, ,,202104,96.304590662444411
-1,10104,נתע, ,,202007,29.338233405310241
-1,10104,נתע, ,,202104,65.827758907424567
-1,10104,נתע,שד קוגל,,202104,1852.553726817839561
-1,10103,נתיבי איילון, ,,202007,198.954721421949557
-1,10103,נתיבי איילון, ,,202007,167.015468573050327
-1,10103,נתיבי איילון, ,,202007,244.077235928782272
-1,10103,נתיבי איילון, ,,202007,94.475246926384955
-1,10103,נתיבי איילון, ,,202007,610.237811275193280
-1,10103,נתיבי איילון, ,431,202007,363.957410318686470
-1,10103,נתיבי איילון, ,,202007,271.824079154495621
-1,10103,נתיבי איילון, ,,202007,250.842504382400932
-1,10103,נתיבי איילון, ,,202007,592.920951820934761
-1,10103,נתיבי איילון, ,,202007,304.112420054714050
-1,10103,נתיבי איילון, ,,202007,233.381887591247789
-1,10103,נתיבי איילון, ,,202007,524.499493236542207
-1,10103,נתיבי איילון, ,,202007,341.871201226251969
-1,10103,נתיבי איילון, ,,202007,206.269362451826055
-1,10103,נתיבי איילון, ,,202007,19.138416745479478
-1,10103,נתיבי איילון, ,,202007,17.522323180169309
-1,10103,נתיבי איילון, ,,202007,187.606300429200871
-1,10104,נתע, ,,202309,93.457316798166644
-1,10103,נתיבי איילון, ,,202007,362.920331723444008
-1,10104,נתע, ,,202309,128.751615517129778
-1,10103,נתיבי איילון, ,,202007,186.147252049396997
-1,10103,נתיבי איילון, ,,202007,24.270024661614109
-1,10104,נתע, ,,202309,176.526644608979439
-1,10103,נתיבי איילון, ,,202007,23.944396581227778
-1,10103,נתיבי איילון, ,,202007,153.018022533388546
-1,10103,נתיבי איילון, ,,202007,426.143305678394313
-1,10103,נתיבי איילון, ,,202007,392.122021670705124
-1,10103,נתיבי איילון, ,,202007,8.408344076815888
-1,10103,נתיבי איילון, ,,202007,356.372568287855302
-1,10103,נתיבי איילון, ,,202007,21.446499514446622
-1,10103,נתיבי איילון, ,,202007,21.640591731306589
-1,10103,נתיבי איילון, ,,202007,11.766215120592912
-1,10103,נתיבי איילון, ,,202007,31.040776393648962
-1,10103,נתיבי איילון, ,,202007,60.749383223275274
-1,10103,נתיבי איילון, ,,202007,209.951131301143988
-1,10103,נתיבי איילון, ,,202007,60.660717032399958
-1,10103,נתיבי איילון, ,,202007,51.944835020870258
-1,10103,נתיבי איילון, ,,202007,28.589725121135768
-1,10103,נתיבי איילון, ,,202007,11.846949649934249
-1,10103,נתיבי איילון, ,,202007,12.473674892066393
-1,10103,נתיבי איילון, ,,202007,9.815008915496572
-1,10103,נתיבי איילון, ,,202007,432.978897546305404
-1,10103,נתיבי איילון, ,,202007,54.612822949456501
-1,10103,נתיבי איילון, ,,202007,119.519171629970742
-1,10103,נתיבי איילון, ,,202007,411.799141817943053
-1,10103,נתיבי איילון, ,,202007,452.259892660149262
-1,10103,נתיבי איילון, ,,202007,2.871110239815232
-1,10103,נתיבי איילון, ,,202007,450.672907260273064
-1,10103,נתיבי איילון, ,,202007,5.443066497324847
-1,10103,נתיבי איילון, ,,202007,23.587990867747930
-1,10103,נתיבי איילון, ,,202007,25.228096575674584
-1,10103,נתיבי איילון, ,,202007,21.630256975852745
-1,10103,נתיבי איילון, ,,202007,21.355506274223387
-1,10103,נתיבי איילון, ,,202007,17.170270036486183
-1,10103,נתיבי איילון, ,,202007,3.111301168740499
-1,10103,נתיבי איילון, ,,202007,3.342715629129024
-1,10103,נתיבי איילון, ,,202007,17.820872863996385
-1,10103,נתיבי איילון, ,,202007,279.537658003337526
-1,10103,נתיבי איילון, ,,202007,39.261101671305042
-1,10103,נתיבי איילון, ,,202007,28.610119250919787
-1,10103,נתיבי איילון, ,,202007,40.598361324718972
-1,10103,נתיבי איילון, ,,202007,26.917653656203001
-1,10103,נתיבי איילון, ,,202007,246.858431176880714
-1,10103,נתיבי איילון, ,,202007,240.309553080620617
-1,10103,נתיבי איילון, ,,202007,244.675482490480249
-1,10103,נתיבי איילון, ,,202007,23.492277105850693
-1,10103,נתיבי איילון, ,,202007,24.904130089510723
-1,10103,נתיבי איילון, ,,202007,39.016720001686323
-1,10103,נתיבי איילון, ,,202007,40.586454280193536
-1,10103,נתיבי איילון, ,,202007,20.128586976834708
-1,10103,נתיבי איילון, ,,202007,22.837522408165579
-1,10103,נתיבי איילון, ,,202007,322.707895462045883
-1,10103,נתיבי איילון, ,,202007,289.874939569286937
-1,10103,נתיבי איילון, ,,202007,316.919060486925105
-1,10103,נתיבי איילון, ,,202007,262.486574398005587
-1,10103,נתיבי איילון, ,,202007,291.550424807555828
-1,10103,נתיבי איילון, ,,202104,110.211620010536308
-1,10103,נתיבי איילון, ,,202007,192.549555238627789
-1,10104,נתע, ,,202104,15.402081989128970
-1,10104,נתע, ,,202104,18.965799752005577
-1,10103,נתיבי איילון, ,,202007,248.713791355427787
-1,10103,נתיבי איילון, ,,202007,46.339514696979421
-1,10103,נתיבי איילון, ,,202007,50.636895294702200
-1,10103,נתיבי איילון, ,,202007,55.045983400170144
-1,10103,נתיבי איילון, ,,202007,264.479387388482792
-1,10103,נתיבי איילון, ,,202007,336.504365019135491
-1,10103,נתיבי איילון, ,,202007,53.590935279513872
-1,10103,נתיבי איילון, ,,202007,50.147621241342996
-1,10103,נתיבי איילון, ,,202007,55.484450733741070
-1,10103,נתיבי איילון, ,,202007,288.221375023631367
-1,10103,נתיבי איילון, ,,202007,40.024713425264785
-1,10103,נתיבי איילון, ,,202007,70.925725621200684
-1,10103,נתיבי איילון, ,,202007,71.400774246761671
-1,10103,נתיבי איילון, ,,202007,196.647453480235924
-1,10103,נתיבי איילון, ,,202007,103.512832870751993
-1,10103,נתיבי איילון, ,,202007,102.364027063926756
-1,10103,נתיבי איילון, ,,202007,415.610484820256886
-1,10103,נתיבי איילון, ,,202007,190.797687869737274
-1,10103,נתיבי איילון, ,,202007,150.010362741706729
-1,10103,נתיבי איילון, ,,202007,173.735797556771672
-1,10103,נתיבי איילון, ,,202007,31.112160497009036
-1,10103,נתיבי איילון, ,,202007,31.026317865782005
-1,10103,נתיבי איילון, ,,202007,43.765430904944274
-1,10103,נתיבי איילון, ,,202007,41.643464469748771
-1,10103,נתיבי איילון, ,,202007,77.769367625466899
-1,10103,נתיבי איילון, ,,202007,14.293187328354406
-1,10103,נתיבי איילון, ,,202007,14.848683783187468
-1,10103,נתיבי איילון, ,,202007,303.984667456476870
-1,10103,נתיבי איילון, ,,202007,47.103118305719399
-1,10103,נתיבי איילון, ,,202007,207.891727618449977
-1,10103,נתיבי איילון, ,,202007,386.922808082469032
-1,10103,נתיבי איילון, ,,202007,398.004119792581719
-1,10103,נתיבי איילון, ,,202007,16.065621873178092
-1,10103,נתיבי איילון, ,,202007,20.760635339222137
-1,10103,נתיבי איילון, ,,202007,314.371975131412114
-1,10103,נתיבי איילון, ,,202007,74.607631393217417
-1,10103,נתיבי איילון, ,,202007,78.062608591713143
-1,10103,נתיבי איילון, ,,202007,96.115674085309024
-1,10103,נתיבי איילון, ,,202007,64.026933740010435
-1,10103,נתיבי איילון, ,,202007,167.252759864249015
-1,10103,נתיבי איילון, ,,202007,268.863523626812821
-1,10103,נתיבי איילון, ,,202007,312.880117463388842
-1,10103,נתיבי איילון, ,,202007,91.877309189012777
-1,10103,נתיבי איילון, ,,202007,116.372104035532942
-1,10103,נתיבי איילון, ,,202007,56.043293761958132
-1,10103,נתיבי איילון, ,,202007,55.776722663533278
-1,10103,נתיבי איילון, ,,202007,8.385195680957894
-1,10103,נתיבי איילון, ,,202007,91.248815023585564
-1,10103,נתיבי איילון, ,,202007,5.663629388980099
-1,10103,נתיבי איילון, ,,202007,47.043301936073973
-1,10103,נתיבי איילון, ,,202007,462.751537350403964
-1,10103,נתיבי איילון, ,,202007,382.897736233320700
-1,10103,נתיבי איילון, ,,202007,13.215066005321622
-1,10103,נתיבי איילון, ,,202007,14.620492517111376
-1,10103,נתיבי איילון, ,,202007,53.473124122532241
